route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
21,11,920984,"Penn's Landing",9108,0,271062
21,11,920985,"Penn's Landing",9111,0,271062
21,11,920986,"Penn's Landing",9113,0,271062
21,11,920987,"Penn's Landing",9130,0,271062
21,11,920988,"Penn's Landing",9117,0,271062
21,11,920989,"Penn's Landing",9136,0,271062
21,11,920990,"Penn's Landing",9133,0,271062
21,11,920991,"Penn's Landing",9147,0,271062
21,11,920992,"Penn's Landing",9105,0,271062
21,11,920993,"Penn's Landing",9148,0,271062
21,11,920994,"Penn's Landing",9124,0,271062
21,11,920995,"Penn's Landing",9152,0,271062
21,11,920996,"Penn's Landing",9111,0,271062
21,11,920997,"Penn's Landing",9153,0,271062
21,11,920998,"Penn's Landing",9157,0,271062
21,11,920999,"Penn's Landing",9147,0,271062
21,11,921000,"Penn's Landing",9140,0,271062
21,11,921001,"Penn's Landing",9152,0,271062
21,11,921002,"Penn's Landing",9153,0,271062
21,11,921003,"Penn's Landing",9157,0,271062
21,11,921004,"Penn's Landing",9156,0,271062
21,11,921005,"Penn's Landing",9140,0,271062
21,11,921006,"Penn's Landing",9119,0,271062
21,11,921007,"Penn's Landing",9108,0,271062
21,11,921008,"Penn's Landing",9111,0,271062
21,11,921009,"Penn's Landing",9113,0,271062
21,11,921010,"Penn's Landing",9130,0,271062
21,11,921011,"Penn's Landing",9117,0,271062
21,11,921012,"Penn's Landing",9133,0,271062
21,11,921013,"Penn's Landing",9105,0,271062
21,11,921014,"Penn's Landing",9140,0,271062
21,11,921015,"Penn's Landing",9139,0,271062
21,11,921016,"Penn's Landing",9140,0,271062
21,11,921017,"Penn's Landing",9108,0,271062
21,11,921018,"Penn's Landing",9111,0,271062
21,11,921019,"Penn's Landing",9152,0,271062
21,11,921020,"Penn's Landing",9111,0,271062
21,11,921021,"Penn's Landing",9153,0,271062
21,11,921022,"Penn's Landing",9136,0,271062
21,11,921023,"Penn's Landing",9130,0,271062
21,11,921024,"Penn's Landing",9117,0,271062
21,11,921025,"Penn's Landing",9153,0,271062
21,11,921026,"Penn's Landing",9133,0,271062
21,11,921027,"Penn's Landing",9122,0,271062
21,11,921028,"Penn's Landing",9111,0,271062
21,11,921029,"Penn's Landing",9157,0,271062
21,11,921030,"Penn's Landing",9140,0,271062
21,11,921031,"Penn's Landing",9153,0,271062
21,11,921032,"Penn's Landing",9157,0,271062
21,11,921033,"Penn's Landing",9147,0,271062
21,11,921034,"Penn's Landing",9105,0,271062
21,11,921035,"Penn's Landing",9901,0,271062
21,11,921036,"Penn's Landing",9902,0,271062
21,11,921037,"Penn's Landing",9108,0,271062
21,11,921038,"Penn's Landing",9105,0,271062
21,11,921039,"Penn's Landing",9136,0,271062
21,11,921040,"Penn's Landing",9156,0,271062
21,11,921041,"Penn's Landing",9148,0,271062
21,11,921042,"Penn's Landing",9124,0,271062
21,11,921043,"Penn's Landing",9139,0,271062
21,11,921044,"Penn's Landing",9140,0,271062
21,11,921045,"Penn's Landing",9108,0,271062
21,11,921046,"Penn's Landing",9111,0,271062
21,11,921047,"Penn's Landing",9152,0,271062
21,11,921048,"Penn's Landing",9139,0,271062
21,11,921049,"Penn's Landing",9156,0,271062
21,11,921050,"69th Street Transportation Center",9133,1,271064
21,11,921051,"69th Street Transportation Center",9113,1,271064
21,11,921052,"69th Street Transportation Center",9117,1,271064
21,11,921053,"69th Street Transportation Center",9124,1,271064
21,11,921054,"69th Street Transportation Center",9139,1,271064
21,11,921055,"69th Street Transportation Center",9140,1,271064
21,11,921056,"69th Street Transportation Center",9108,1,271064
21,11,921057,"69th Street Transportation Center",9111,1,271064
21,11,921058,"69th Street Transportation Center",9119,1,271064
21,11,921059,"69th Street Transportation Center",9136,1,271064
21,11,921060,"69th Street Transportation Center",9902,1,271064
21,11,921061,"69th Street Transportation Center",9901,1,271064
21,11,921062,"69th Street Transportation Center",9105,1,271064
21,11,921063,"69th Street Transportation Center",9111,1,271064
21,11,921064,"69th Street Transportation Center",9148,1,271064
21,11,921065,"69th Street Transportation Center",9140,1,271064
21,11,921066,"69th Street Transportation Center",9113,1,271064
21,11,921067,"69th Street Transportation Center",9152,1,271064
21,11,921068,"69th Street Transportation Center",9139,1,271064
21,11,921069,"69th Street Transportation Center",9153,1,271064
21,11,921070,"69th Street Transportation Center",9157,1,271064
21,11,921071,"69th Street Transportation Center",9147,1,271064
21,11,921072,"69th Street Transportation Center",9156,1,271064
21,11,921073,"69th Street Transportation Center",9140,1,271064
21,11,921074,"69th Street Transportation Center",9152,1,271064
21,11,921075,"69th Street Transportation Center",9153,1,271064
21,11,921076,"69th Street Transportation Center",9111,1,271064
21,11,921077,"69th Street Transportation Center",9152,1,271064
21,11,921078,"69th Street Transportation Center",9153,1,271064
21,11,921079,"69th Street Transportation Center",9130,1,271064
21,11,921080,"69th Street Transportation Center",9157,1,271064
21,11,921081,"69th Street Transportation Center",9147,1,271064
21,11,921082,"69th Street Transportation Center",9136,1,271064
21,11,921083,"69th Street Transportation Center",9128,1,271064
21,11,921084,"69th Street Transportation Center",9111,1,271064
21,11,921085,"69th Street Transportation Center",9108,1,271064
21,11,921086,"69th Street Transportation Center",9157,1,271064
21,11,921087,"69th Street Transportation Center",9140,1,271064
21,11,921088,"69th Street Transportation Center",9153,1,271064
21,11,921089,"69th Street Transportation Center",9157,1,271064
21,11,921090,"69th Street Transportation Center",9105,1,271064
21,11,921091,"69th Street Transportation Center",9113,1,271064
21,11,921092,"69th Street Transportation Center",9111,1,271064
21,11,921093,"69th Street Transportation Center",9156,1,271064
21,11,921094,"69th Street Transportation Center",9903,1,271064
21,11,921095,"69th Street Transportation Center",9113,1,271064
21,11,921096,"69th Street Transportation Center",9904,1,271064
21,11,921097,"69th Street Transportation Center",9148,1,271064
21,11,921098,"69th Street Transportation Center",9115,1,271064
21,11,921099,"69th Street Transportation Center",9117,1,271064
21,11,921100,"69th Street Transportation Center",9119,1,271064
21,11,921101,"69th Street Transportation Center",9121,1,271064
21,11,921102,"69th Street Transportation Center",9105,1,271064
21,11,921103,"69th Street Transportation Center",9901,1,271064
21,11,921104,"69th Street Transportation Center",9124,1,271064
21,11,921105,"69th Street Transportation Center",9122,1,271064
21,11,921106,"69th Street Transportation Center",9902,1,271064
21,11,921107,"69th Street Transportation Center",9126,1,271064
21,11,921108,"69th Street Transportation Center",9108,1,271064
21,11,921109,"69th Street Transportation Center",9105,1,271064
21,11,921110,"69th Street Transportation Center",9157,1,271064
21,11,921111,"69th Street Transportation Center",9156,1,271064
21,11,921112,"69th Street Transportation Center",9140,1,271064
21,11,921113,"69th Street Transportation Center",9153,1,271064
21,11,921114,"69th Street Transportation Center",9130,1,271064
21,11,921115,"69th Street Transportation Center",9117,1,271064
21,11,921116,"69th Street Transportation Center",9133,1,271064
21,11,921117,"69th Street Transportation Center",9147,1,271064
21,11,921118,"69th Street Transportation Center",9105,1,271064
21,11,921119,"69th Street Transportation Center",9136,1,271064
21,11,921120,"69th Street Transportation Center",9148,1,271064
21,11,921121,"69th Street Transportation Center",9124,1,271064
21,11,921122,"69th Street Transportation Center",9139,1,271064
21,11,921123,"69th Street Transportation Center",9140,1,271064
21,11,921124,"69th Street Transportation Center",9152,1,271064
21,11,921125,"69th Street Transportation Center",9108,1,271064
21,11,921126,"69th Street Transportation Center",9111,1,271064
21,11,921127,"69th Street Transportation Center",9153,1,271064
21,11,921128,"69th Street Transportation Center",9130,1,271064
21,11,921129,"69th Street Transportation Center",9117,1,271064
21,11,921130,"69th Street Transportation Center",9133,1,271064
21,11,921131,"69th Street Transportation Center",9147,1,271064
21,11,921132,"69th Street Transportation Center",9105,1,271064
21,11,921133,"69th Street Transportation Center",9136,1,271064
21,11,921134,"69th Street Transportation Center",9156,1,271064
21,11,921135,"69th Street Transportation Center",9148,1,271064
21,11,921136,"69th Street Transportation Center",9124,1,271064
21,11,921137,"69th Street Transportation Center",9139,1,271064
21,11,921138,"69th Street Transportation Center",9140,1,271064
21,11,921139,"69th Street Transportation Center",9108,1,271064
21,11,921140,"69th Street Transportation Center",9903,1,271064
21,11,921141,"69th Street Transportation Center",9904,1,271064
21,11,921142,"69th Street Transportation Center",9115,1,271064
21,11,921143,"69th Street Transportation Center",9117,1,271064
21,11,921144,"69th Street Transportation Center",9119,1,271064
21,11,921145,"69th Street Transportation Center",9121,1,271064
21,11,921146,"69th Street Transportation Center",9122,1,271064
21,11,921147,"69th Street Transportation Center",9128,1,271064
21,11,921148,"69th Street Transportation Center",9124,1,271064
21,11,921149,"69th Street Transportation Center",9129,1,271064
21,11,921150,"69th Street Transportation Center",9126,1,271064
21,11,921151,"69th Street Transportation Center",9108,1,271064
21,11,921152,"69th Street Transportation Center",9130,1,271064
21,11,921153,"69th Street Transportation Center",9133,1,271064
21,11,921154,"69th Street Transportation Center",9111,1,271064
22,11,914400,"Warminster",3248,0,271069
22,11,914401,"Willow Grove via Easton",3244,0,271066
22,11,914402,"Willow Grove via Easton",3245,0,271066
22,11,914403,"Warminster",3241,0,271069
22,11,914404,"Warminster via Limekin",3246,0,271068
22,11,914405,"Express Willow Grove",3242,0,271065
22,11,914406,"Warminster",3258,0,271069
22,11,914407,"Willow Grove via Easton",3245,0,271066
22,11,914408,"Warminster",3241,0,271069
22,11,914409,"Willow Grove via Easton",3244,0,271066
22,11,914410,"Warminster",3242,0,271069
22,11,914411,"Willow Grove via Easton",3258,0,271066
22,11,914412,"Warminster",3252,0,271069
22,11,914413,"Willow Grove via Easton",3257,0,271066
22,11,914414,"Willow Grove via Easton",3245,0,271066
22,11,914415,"Warminster",3249,0,271069
22,11,914416,"Willow Grove via Easton",3256,0,271066
22,11,914417,"Warminster",3255,0,271069
22,11,914418,"Willow Grove via Easton",3254,0,271066
22,11,914419,"Willow Grove via Easton",3248,0,271066
22,11,914420,"Warminster",3243,0,271069
22,11,914421,"Express Willow Grove",3241,0,271065
22,11,914422,"Warminster",3244,0,271069
22,11,914423,"Willow Grove via Easton",3242,0,271066
22,11,914424,"Express Willow Grove",3248,0,271065
22,11,914425,"Warminster",3509,0,271069
22,11,914426,"Express Willow Grove",3244,0,271065
22,11,914427,"Warminster",3243,0,271069
22,11,914428,"Willow Grove via Easton",3247,0,271066
22,11,914429,"Willow Grove via Easton",3257,0,271066
22,11,914430,"Warminster",3258,0,271067
22,11,914431,"Warminster",3257,0,271067
22,11,914432,"Warminster",3258,0,271067
22,11,914433,"Willow Grove via Easton",3257,0,271066
22,11,914434,"Warminster",3255,0,271069
22,11,914435,"Willow Grove via Easton",3257,0,271066
22,11,914436,"Willow Grove via Easton",3250,0,271066
22,11,914437,"Warminster",3249,0,271069
22,11,914438,"Warminster",3252,0,271069
22,11,914439,"Willow Grove via Easton",3251,0,271066
22,11,914440,"Willow Grove via Easton",3255,0,271066
22,11,914441,"Willow Grove via Easton",3243,0,271066
22,11,914442,"Willow Grove via Easton",3254,0,271066
22,11,914443,"Willow Grove via Easton",3253,0,271066
22,11,914444,"Warminster",3035,0,271069
22,11,914445,"Willow Grove via Easton",3252,0,271066
22,11,914446,"Willow Grove via Easton",3251,0,271066
22,11,914447,"Warminster",3250,0,271069
22,11,914448,"Warminster",3249,0,271069
22,11,914449,"Warminster",3245,0,271069
22,11,914450,"Willow Grove via Easton",3247,0,271066
22,11,914451,"Olney Transportation Center",3509,1,271073
22,11,914452,"Olney Transportation Center",3243,1,271073
22,11,914453,"Olney Transportation Center",3246,1,271073
22,11,914454,"Olney Transportation Center",3241,1,271073
22,11,914455,"Olney Transportation Center",3242,1,271073
22,11,914456,"Olney Transportation Center",3250,1,271071
22,11,914457,"Olney Transportation Center",3243,1,271071
22,11,914458,"Olney Transportation Center",3241,1,271071
22,11,914459,"Olney Transportation Center",3258,1,271072
22,11,914460,"Olney Transportation Center",3257,1,271072
22,11,914461,"Olney Transportation Center",3257,1,271071
22,11,914462,"Olney Transportation Center",3258,1,271071
22,11,914463,"Olney Transportation Center",3257,1,271071
22,11,914464,"Olney Transportation Center",3255,1,271073
22,11,914465,"Olney Transportation Center",3258,1,271073
22,11,914466,"Olney Transportation Center via Limekiln",3254,1,271070
22,11,914467,"Olney Transportation Center",3257,1,271071
22,11,914468,"Olney Transportation Center",3251,1,271071
22,11,914469,"Olney Transportation Center via Limekiln",3255,1,271070
22,11,914470,"Olney Transportation Center",3254,1,271071
22,11,914471,"Olney Transportation Center via Limekiln",3253,1,271070
22,11,914472,"Olney Transportation Center",3252,1,271071
22,11,914473,"Olney Transportation Center via Limekiln",3251,1,271070
22,11,914474,"Olney Transportation Center",3245,1,271071
22,11,914475,"Olney Transportation Center",3243,1,271071
22,11,914476,"Olney Transportation Center",3244,1,271071
22,11,914477,"Olney Transportation Center",3245,1,271071
22,11,914478,"Olney Transportation Center",3242,1,271071
22,11,914479,"Olney Transportation Center",3248,1,271071
22,11,914480,"Olney Transportation Center",3241,1,271071
22,11,914481,"Olney Transportation Center",3242,1,271071
22,11,914482,"Olney Transportation Center",3248,1,271071
22,11,914483,"Olney Transportation Center",3244,1,271071
22,11,914484,"Olney Transportation Center",3247,1,271071
22,11,914485,"Olney Transportation Center",3245,1,271071
22,11,914486,"Olney Transportation Center",3244,1,271071
22,11,914487,"Olney Transportation Center",3255,1,271073
22,11,914488,"Olney Transportation Center",3252,1,271073
22,11,914489,"Olney Transportation Center",3249,1,271073
22,11,914490,"Olney Transportation Center",3256,1,271071
22,11,914491,"Olney Transportation Center",3252,1,271073
22,11,914492,"Olney Transportation Center",3249,1,271073
22,11,914493,"Olney Transportation Center",3035,1,271073
22,11,914494,"Olney Transportation Center",3250,1,271073
22,11,914495,"Olney Transportation Center",3258,1,271072
22,11,914496,"Olney Transportation Center",3249,1,271073
22,11,914497,"Olney Transportation Center",3248,1,271073
22,11,914498,"Olney Transportation Center",3241,1,271073
22,11,914499,"Olney Transportation Center",3243,1,271073
22,11,914500,"Olney Transportation Center",3244,1,271073
22,11,914501,"Olney Transportation Center",3245,1,271073
22,11,914502,"Olney Transportation Center",3247,1,271071
23,11,908329,"11th-Market",3167,0,271075
23,11,908330,"11th-Market",3184,0,271075
23,11,908331,"11th-Market",3174,0,271075
23,11,908332,"11th-Market",3175,0,271075
23,11,908333,"11th-Market",3155,0,271075
23,11,908334,"11th-Market",3170,0,271075
23,11,908335,"11th-Market",3157,0,271075
23,11,908336,"11th-Market",3177,0,271075
23,11,908337,"11th-Market",3172,0,271075
23,11,908338,"11th-Market",3674,0,271075
23,11,908339,"11th-Market",3159,0,271075
23,11,908340,"11th-Market",3163,0,271075
23,11,908341,"11th-Market",3176,0,271075
23,11,908342,"11th-Market",3167,0,271075
23,11,908343,"11th-Market",3160,0,271075
23,11,908344,"11th-Market",3173,0,271075
23,11,908345,"11th-Market",3174,0,271075
23,11,908346,"11th-Market",3175,0,271075
23,11,908347,"11th-Market",3161,0,271075
23,11,908348,"11th-Market",3164,0,271075
23,11,908349,"11th-Market",3168,0,271075
23,11,908350,"11th-Market",3183,0,271075
23,11,908351,"Germantown-Ontario",3181,0,271074
23,11,908352,"Germantown-Ontario",3184,0,271074
23,11,908353,"11th-Market",3178,0,271075
23,11,908354,"11th-Market",3160,0,271075
23,11,908355,"11th-Market",3161,0,271075
23,11,908356,"11th-Market",3158,0,271075
23,11,908357,"11th-Market",3159,0,271075
23,11,908358,"11th-Market",3163,0,271075
23,11,908359,"11th-Market",3162,0,271075
23,11,908360,"11th-Market",3165,0,271075
23,11,908361,"11th-Market",3155,0,271075
23,11,908362,"11th-Market",3157,0,271075
23,11,908363,"11th-Market",3177,0,271075
23,11,908364,"11th-Market",3164,0,271075
23,11,908365,"11th-Market",3170,0,271075
23,11,908366,"11th-Market",3161,0,271075
23,11,908367,"11th-Market",3172,0,271075
23,11,908368,"11th-Market",3158,0,271075
23,11,908369,"11th-Market",3163,0,271075
23,11,908370,"11th-Market",3165,0,271075
23,11,908371,"11th-Market",3171,0,271075
23,11,908372,"11th-Market",3182,0,271075
23,11,908373,"11th-Market",3167,0,271075
23,11,908374,"11th-Market",3173,0,271075
23,11,908375,"11th-Market",3174,0,271075
23,11,908376,"11th-Market",3175,0,271075
23,11,908377,"11th-Market",3183,0,271075
23,11,908378,"11th-Market",3177,0,271075
23,11,908379,"11th-Market",3181,0,271075
23,11,908380,"11th-Market",3178,0,271075
23,11,908381,"11th-Market",3176,0,271075
23,11,908382,"11th-Market",3182,0,271075
23,11,908383,"11th-Market",3174,0,271075
23,11,908384,"11th-Market",3183,0,271075
23,11,908385,"11th-Market",3181,0,271075
23,11,908386,"11th-Market",3184,0,271075
23,11,908387,"11th-Market",3152,0,271075
23,11,908388,"11th-Market",3168,0,271075
23,11,908389,"11th-Market",3154,0,271075
23,11,908390,"11th-Market",3155,0,271075
23,11,908391,"11th-Market",3164,0,271075
23,11,908392,"11th-Market",3157,0,271075
23,11,908393,"11th-Market",3151,0,271075
23,11,908394,"11th-Market",3170,0,271075
23,11,908395,"11th-Market",3176,0,271075
23,11,908396,"11th-Market",3182,0,271075
23,11,908397,"11th-Market",3183,0,271075
23,11,908398,"11th-Market",3181,0,271075
23,11,908399,"11th-Market",3184,0,271075
23,11,908400,"11th-Market",3182,0,271075
23,11,908401,"11th-Market",3162,0,271075
23,11,908402,"11th-Market",3171,0,271075
23,11,908403,"11th-Market",3154,0,271075
23,11,908404,"11th-Market",3153,0,271075
23,11,908405,"11th-Market",3160,0,271075
23,11,908406,"11th-Market",3157,0,271075
23,11,908407,"11th-Market",3162,0,271075
23,11,908408,"11th-Market",3168,0,271075
23,11,908409,"11th-Market",3179,0,271075
23,11,908410,"11th-Market",3165,0,271075
23,11,908411,"11th-Market",3158,0,271075
23,11,908412,"Germantown-Ontario",3183,0,271074
23,11,908413,"Germantown-Ontario",3151,0,271074
23,11,908414,"11th-Market",3152,0,271075
23,11,908415,"11th-Market",3155,0,271075
23,11,908416,"11th-Market",3156,0,271075
23,11,908417,"11th-Market",3151,0,271075
23,11,908418,"11th-Market",3160,0,271075
23,11,908419,"11th-Market",3161,0,271075
23,11,908420,"11th-Market",3158,0,271075
23,11,908421,"11th-Market",3159,0,271075
23,11,908422,"11th-Market",3163,0,271075
23,11,908423,"11th-Market",3162,0,271075
23,11,908424,"11th-Market",3167,0,271075
23,11,908425,"11th-Market",3165,0,271075
23,11,908426,"11th-Market",3168,0,271075
23,11,908427,"11th-Market",3154,0,271075
23,11,908428,"11th-Market",3155,0,271075
23,11,908429,"11th-Market",3153,0,271075
23,11,908430,"11th-Market",3156,0,271075
23,11,908431,"11th-Market",3164,0,271075
23,11,908432,"11th-Market",3157,0,271075
23,11,908433,"11th-Market",3151,0,271075
23,11,908434,"11th-Market",3176,0,271075
23,11,908435,"11th-Market",3161,0,271075
23,11,908436,"11th-Market",3158,0,271075
23,11,908437,"11th-Market",3159,0,271075
23,11,908438,"11th-Market",3163,0,271075
23,11,908439,"11th-Market",3165,0,271075
23,11,908440,"11th-Market",3167,0,271075
23,11,908441,"11th-Market",3153,0,271075
23,11,908442,"11th-Market",3152,0,271075
23,11,908443,"11th-Market",3171,0,271075
23,11,908444,"11th-Market",3167,0,271075
23,11,908445,"11th-Market",3173,0,271075
23,11,908446,"11th-Market",3166,0,271075
23,11,908447,"11th-Market",3166,0,271075
23,11,908448,"11th-Market",3169,0,271075
23,11,908449,"Chestnut Hill",3184,1,271077
23,11,908450,"Chestnut Hill",3176,1,271077
23,11,908451,"Chestnut Hill",3182,1,271077
23,11,908452,"Chestnut Hill",3167,1,271077
23,11,908453,"Chestnut Hill",3173,1,271077
23,11,908454,"Chestnut Hill",3174,1,271077
23,11,908455,"Chestnut Hill",3175,1,271077
23,11,908456,"Chestnut Hill",3152,1,271077
23,11,908457,"Chestnut Hill",3154,1,271077
23,11,908458,"Chestnut Hill",3183,1,271077
23,11,908459,"Chestnut Hill",3177,1,271077
23,11,908460,"Chestnut Hill",3181,1,271077
23,11,908461,"Chestnut Hill",3178,1,271077
23,11,908462,"Chestnut Hill",3176,1,271077
23,11,908463,"Chestnut Hill",3182,1,271077
23,11,908464,"Chestnut Hill",3174,1,271077
23,11,908465,"Chestnut Hill",3183,1,271077
23,11,908466,"Chestnut Hill",3181,1,271077
23,11,908467,"Chestnut Hill",3184,1,271077
23,11,908468,"Chestnut Hill",3182,1,271077
23,11,908469,"Chestnut Hill",3183,1,271077
23,11,908470,"Chestnut Hill",3181,1,271077
23,11,908471,"Chestnut Hill",3184,1,271077
23,11,908472,"Chestnut Hill",3158,1,271077
23,11,908473,"Chestnut Hill",3162,1,271077
23,11,908474,"Chestnut Hill",3182,1,271077
23,11,908475,"Chestnut Hill",3170,1,271077
23,11,908476,"Chestnut Hill",3151,1,271076
23,11,908477,"Chestnut Hill",3152,1,271076
23,11,908478,"Chestnut Hill",3151,1,271076
23,11,908479,"Chestnut Hill",3158,1,271076
23,11,908480,"Chestnut Hill",3159,1,271077
23,11,908481,"Chestnut Hill",3162,1,271077
23,11,908482,"Chestnut Hill",3165,1,271077
23,11,908483,"Chestnut Hill",3163,1,271077
23,11,908484,"Chestnut Hill",3176,1,271077
23,11,908485,"Chestnut Hill",3167,1,271077
23,11,908486,"Chestnut Hill",3152,1,271077
23,11,908487,"Chestnut Hill",3168,1,271077
23,11,908488,"Chestnut Hill",3154,1,271077
23,11,908489,"Chestnut Hill",3161,1,271077
23,11,908490,"Chestnut Hill",3161,1,271077
23,11,908491,"Chestnut Hill",3170,1,271077
23,11,908492,"Chestnut Hill",3160,1,271077
23,11,908493,"Chestnut Hill",3172,1,271077
23,11,908494,"Chestnut Hill",3158,1,271077
23,11,908495,"Chestnut Hill",3159,1,271077
23,11,908496,"Chestnut Hill",3155,1,271077
23,11,908497,"Chestnut Hill",3162,1,271077
23,11,908498,"Chestnut Hill",3176,1,271077
23,11,908499,"Chestnut Hill",3165,1,271077
23,11,908500,"Chestnut Hill",3171,1,271077
23,11,908501,"Chestnut Hill",3179,1,271077
23,11,908502,"Chestnut Hill",3161,1,271077
23,11,908503,"Chestnut Hill",3155,1,271077
23,11,908504,"Chestnut Hill",3164,1,271077
23,11,908505,"Chestnut Hill",3157,1,271077
23,11,908506,"Chestnut Hill",3151,1,271077
23,11,908507,"Chestnut Hill",3160,1,271077
23,11,908508,"Chestnut Hill",3167,1,271077
23,11,908509,"Chestnut Hill",3173,1,271077
23,11,908510,"Chestnut Hill",3168,1,271077
23,11,908511,"Chestnut Hill",3174,1,271077
23,11,908512,"Chestnut Hill",3175,1,271077
23,11,908513,"Chestnut Hill",3674,1,271077
23,11,908514,"Chestnut Hill",3159,1,271076
23,11,908515,"Chestnut Hill",3162,1,271076
23,11,908516,"Chestnut Hill",3155,1,271077
23,11,908517,"Chestnut Hill",3156,1,271077
23,11,908518,"Chestnut Hill",3164,1,271077
23,11,908519,"Chestnut Hill",3164,1,271077
23,11,908520,"Chestnut Hill",3157,1,271077
23,11,908521,"Chestnut Hill",3159,1,271077
23,11,908522,"Chestnut Hill",3165,1,271077
23,11,908523,"Chestnut Hill",3153,1,271077
23,11,908524,"Chestnut Hill",3177,1,271077
23,11,908525,"Chestnut Hill",3170,1,271077
23,11,908526,"Chestnut Hill",3178,1,271077
23,11,908527,"Chestnut Hill",3161,1,271077
23,11,908528,"Chestnut Hill",3172,1,271077
23,11,908529,"Chestnut Hill",3158,1,271077
23,11,908530,"Chestnut Hill",3163,1,271077
23,11,908531,"Chestnut Hill",3163,1,271077
23,11,908532,"Chestnut Hill",3171,1,271077
23,11,908533,"Chestnut Hill",3158,1,271077
23,11,908534,"Chestnut Hill",3159,1,271077
23,11,908535,"Chestnut Hill",3163,1,271077
23,11,908536,"Chestnut Hill",3162,1,271077
23,11,908537,"Chestnut Hill",3165,1,271077
23,11,908538,"Chestnut Hill",3171,1,271077
23,11,908539,"Chestnut Hill",3167,1,271077
23,11,908540,"Chestnut Hill",3173,1,271077
23,11,908541,"Chestnut Hill",3168,1,271077
23,11,908542,"Chestnut Hill",3174,1,271077
23,11,908543,"Chestnut Hill",3175,1,271077
23,11,908544,"Chestnut Hill",3155,1,271077
23,11,908545,"Chestnut Hill",3164,1,271077
23,11,908546,"Chestnut Hill",3177,1,271077
23,11,908547,"Chestnut Hill",3183,1,271077
23,11,908548,"Chestnut Hill",3153,1,271077
23,11,908549,"Chestnut Hill",3157,1,271077
23,11,908550,"Chestnut Hill",3157,1,271077
23,11,908551,"Chestnut Hill",3160,1,271077
23,11,908552,"Chestnut Hill",3161,1,271077
23,11,908553,"Chestnut Hill",3167,1,271077
23,11,908554,"Chestnut Hill",3168,1,271077
23,11,908555,"Chestnut Hill",3154,1,271077
23,11,908556,"Chestnut Hill",3155,1,271077
23,11,908557,"Chestnut Hill",3166,1,271077
23,11,908558,"Chestnut Hill",3164,1,271077
23,11,908559,"Chestnut Hill",3157,1,271077
23,11,908560,"Chestnut Hill",3151,1,271077
23,11,908561,"Chestnut Hill",3160,1,271077
23,11,908562,"Chestnut Hill",3163,1,271077
23,11,908563,"Chestnut Hill",3152,1,271077
23,11,908564,"Chestnut Hill",3158,1,271077
23,11,908565,"Chestnut Hill",3151,1,271077
23,11,908566,"Chestnut Hill",3153,1,271077
23,11,908567,"Chestnut Hill",3166,1,271077
23,11,908568,"Chestnut Hill",3180,1,271077
24,11,909247,"Fox Chase",1283,0,271078
24,11,909248,"Fox Chase",1283,0,271078
24,11,909249,"Fox Chase",1282,0,271078
24,11,909250,"Southampton",1283,0,271080
24,11,909251,"Fox Chase",1282,0,271078
24,11,909252,"Southampton",1283,0,271080
24,11,909253,"Gloria Dei Bethayres",1282,0,271079
24,11,909254,"Gloria Dei Bethayres",1279,0,271079
24,11,909255,"Gloria Dei Bethayres",1283,0,271079
24,11,909256,"Fox Chase",1282,0,271078
24,11,909257,"Fox Chase",1279,0,271078
24,11,909258,"Southampton via Gloria Dei",1277,0,271081
24,11,909259,"Fox Chase",1278,0,271078
24,11,909260,"Gloria Dei Bethayres",1277,0,271079
24,11,909261,"Southampton",1275,0,271080
24,11,909262,"Fox Chase",1272,0,271078
24,11,909263,"Southampton",1281,0,271080
24,11,909264,"Fox Chase",1280,0,271078
24,11,909265,"Southampton via Gloria Dei",1279,0,271081
24,11,909266,"Fox Chase",1274,0,271078
24,11,909267,"Fox Chase",1272,0,271078
24,11,909268,"Southampton via Gloria Dei",1278,0,271081
24,11,909269,"Southampton",1275,0,271080
24,11,909270,"Gloria Dei Bethayres",1274,0,271079
24,11,909271,"Southampton",1271,0,271080
24,11,909272,"Gloria Dei Bethayres",1275,0,271079
24,11,909273,"Fox Chase",1274,0,271078
24,11,909274,"Gloria Dei Bethayres",1272,0,271079
24,11,909275,"Southampton via Gloria Dei",1280,0,271081
24,11,909276,"Fox Chase",1275,0,271078
24,11,909277,"Gloria Dei Bethayres",1276,0,271079
24,11,909278,"Southampton",1271,0,271080
24,11,909279,"Southampton",1274,0,271080
24,11,909280,"Gloria Dei Bethayres",1273,0,271079
24,11,909281,"Southampton",1272,0,271080
24,11,909282,"Fox Chase",1275,0,271078
24,11,909283,"Southampton",1271,0,271080
24,11,909284,"Fox Chase",1276,0,271078
24,11,909285,"Fox Chase",1283,0,271078
24,11,909286,"Gloria Dei Bethayres",1274,0,271079
24,11,909287,"Fox Chase",1273,0,271078
24,11,909288,"Fox Chase",1271,0,271078
24,11,909375,"Frankford Transportation Center",1281,1,271084
24,11,909376,"Frankford Transportation Center",1278,1,271082
24,11,909377,"Frankford Transportation Center",1279,1,271084
24,11,909378,"Frankford Transportation Center",1277,1,271083
24,11,909379,"Frankford Transportation Center",1280,1,271082
24,11,909380,"Frankford Transportation Center via Gloria Dei",1278,1,271085
24,11,909381,"Frankford Transportation Center",1272,1,271082
24,11,909382,"Frankford Transportation Center",1274,1,271084
